29.407295,-98.431251,14.133333
40.323768,-79.868062,1.166667
37.4826,-82.53532,19.9125
31.836575,-102.342037,10.545833
27.811817,-97.465703,8.95
44.1158,-123.1211,4.829167
41.995568,-83.946559,9.73913
44.30738,-88.395134,7.75
33.4124,-111.93473,15.6
29.423944,-98.580499,16.770833
43.060975,-87.913504,7.75
30.263208,-97.712883,12.345833
45.181897,-113.890285,12.0
42.605816,-72.596689,15.75
46.425416,-117.060445,4.25
45.683765,-111.056282,5.766667
39.327563,-121.668811,13.875
48.39999,-119.51896,3.1125
38.794667,-83.533988,5.320833
39.83562,-84.72049,1.509091
34.756189,-92.281296,9.566667
40.17093,-122.25556,0.916667
40.72698,-73.89313,0.686957
42.189215,-120.353969,5.179167
36.109167,-79.801111,10.1
40.28753,-74.80777,7.608333
38.77335,-77.10468,7.833333
43.58031,-116.562676,10.125
39.81336,-120.47069,4.6
41.221537,-88.190967,9.872727
36.985702,-94.83931,11.545833
42.565089,-114.494717,10.652174
33.96127,-84.06901,2.758333
34.051017,-81.15495,3.85
45.339,-118.095206,7.9625
38.558228,-121.492981,9.333333
47.61311,-122.20161,4.870833
30.525367,-87.20355,19.504167
40.69454,-73.92769,0.15
33.99958,-117.41601,14.343478
36.939969,-97.345,4.666667
33.433349,-82.022217,4.533333
29.206667,-81.0525,14.9875
40.697007,-89.584737,7.095833
48.47724,-120.19057,5.325
39.761538,-121.84162,4.8
38.612034,-90.160477,10.6
30.354436,-97.760255,12.845833
35.2401,-80.785683,11.345833
45.2066,-90.5972,8.0
44.78822,-117.8446,8.175
32.090457,-81.130378,8.179167
35.253056,-81.153333,9.975
40.695078,-92.006318,4.125
40.969112,-95.044951,4.916667
39.92882,-83.80949,5.070833
37.745759,-119.603754,10.125
30.0925,-84.161111,14.817647
39.478849,-84.407675,6.729167
42.904715,-78.897961,11.108333
30.3125,-90.8125,8.054167
42.921107,-78.765825,2.470833
37.05822,-88.57251,16.116667
30.411339,-82.783484,9.985714
42.984173,-85.671339,9.833333
37.28342,-79.88452,6.291667
47.972085,-89.69098,3.434783
32.40712,-86.256367,11.75
42.298493,-72.334079,8.745833
30.178056,-82.619167,8.123077
48.115,-123.436434,5.675
45.768531,-122.7721,5.991667
45.470191,-122.816411,4.716667
35.988333,-77.582778,10.558333
38.704534,-90.139675,11.643478
39.2787,-84.36612,6.65
26.069615,-97.1622,6.091667
32.362706,-88.277954,10.529167
32.676186,-115.484144,8.6
38.5231,-78.43471,9.276471
30.848611,-85.603889,11.46
29.770698,-95.031232,9.1125
44.943114,-123.005934,4.404167
42.065106,-71.012129,14.825
43.49806,-87.81,6.166667
29.275381,-98.311692,12.429167
32.53626,-93.74891,19.1
43.660246,-70.268965,9.625
43.4647,-112.04645,7.058333
33.993749,-85.991072,-7.9
33.79236,-118.17533,13.033333
40.64182,-74.01871,1.295833
34.841567,-118.860588,5.541667
35.201592,-101.909275,9.266667
35.588726,-113.489025,7.7
32.790984,-79.958694,6.258333
33.995638,-117.493304,20.625
40.515262,-74.806671,6.033333
48.4102,-122.3376,3.22
48.366058,-124.610045,3.5
31.870253,-102.334756,9.608333
29.863957,-94.317802,3.625
34.97889,-85.30098,7.895833
45.426351,-117.296066,7.858333
33.503833,-112.095767,13.5
44.067224,-123.141352,7.529167
32.346722,-90.225667,12.558333
30.390369,-89.049778,19.7
33.67649,-117.33098,16.833333
40.341389,-111.713611,5.976923
40.82799,-73.05754,1.904167
44.5884,-123.2673,3.458333
44.61569,-123.091457,3.45
30.350302,-95.425128,19.211111
46.72447,-117.18014,41.4
33.433575,-84.161708,4.5375
43.799501,-123.053487,4.875
46.288877,-85.950227,9.5
40.81551,-73.88553,0.890909
37.59088,-77.46925,14.166667
26.22621,-98.291069,9.941667
29.686389,-95.294722,12.641667
42.99813,-78.89926,4.108333
32.521302,-84.944795,3.5375
35.750735,-94.669697,7.875
32.6056,-83.597907,5.434783
42.98844,-78.91859,2.55
35.151283,-80.866983,14.254167
38.508114,-82.659301,5.116667
39.202935,-122.017728,17.708333
34.954823,-77.960781,8.3625
41.670992,-87.732457,4.995833
35.551868,-80.395039,13.34
30.477725,-81.587339,6.433333
30.2175,-92.051389,6.745833
41.771444,-72.679923,7.0
33.739963,-81.853635,9.295833
46.696431,-68.033006,5.7125
41.823283,-90.211982,7.125
42.22862,-83.2082,10.958333
34.615367,-80.198787,10.808333
42.434139,-123.348466,4.045833
38.848382,-90.076413,7.9
43.823017,-115.838557,7.333333
26.730833,-80.233889,4.347826
29.583047,-95.015544,10.975
30.483168,-97.872301,10.229167
45.563,-88.8088,4.625
33.801667,-86.9425,9.7375
31.746775,-106.402806,11.108333
47.2656,-122.3858,5.82
39.923969,-75.122317,11.05
42.904506,-78.885208,2.555556
47.49022,-121.77278,2.5125
27.290556,-82.507222,14.275
30.429304,-90.199683,5.1875
32.656357,-97.088585,3.6375
45.64336,-122.58737,2.741667
48.36451,-120.121113,6.216667
30.439722,-84.346389,11.408333
27.172458,-80.240689,11.279167
26.27,-81.711,16.425
44.299787,-120.844773,4.429167
33.9285,-85.04534,4.508333
43.600699,-116.347853,8.816667
33.583333,-117.083333,14.75
39.42689,-84.20077,5.75
34.26054,-85.32333,14.75
40.73,-73.98446,1.0
38.06503,-84.49761,11.170833
39.338504,-120.171291,4.8
29.33279,-98.551383,16.7375
40.74316,-73.58549,1.529167
44.063916,-121.312554,5.7375
47.788908,-116.804539,7.270833
32.385731,-90.1412,7.230769
40.002734,-82.994404,3.2125
36.176326,-86.738902,14.9625
37.705612,-85.852629,14.4375
46.05881,-118.35147,2.933333
32.476781,-84.99911,14.2625
40.84955,-73.935649,2.8
47.17563,-113.476182,2.916667
46.21835,-119.204153,4.041667
41.603159,-93.643118,5.625
39.533761,-122.191903,10.416667
